molecule_chembl_id,relation,standard_relation,standard_units,standard_value,units,value,target
CHEMBL511000,=,=,nM,3090.0,,5.510042,PTP1B
CHEMBL2263122,=,=,nM,16350.01,,4.786482,PTP1B
CHEMBL457064,=,=,nM,15439.99,,4.811353,PTP1B
CHEMBL2263121,=,=,nM,3310.0,,5.480172,PTP1B
CHEMBL481854,=,=,nM,12380.01,,4.907279,PTP1B
CHEMBL437964,=,=,nM,8040.0,,5.094744,PTP1B
CHEMBL391533,=,=,nM,5490.0,,5.260428,PTP1B
CHEMBL169,=,=,nM,3080.0,,5.511449,PTP1B
CHEMBL168,=,=,nM,5050.1,,5.2967,PTP1B
CHEMBL129681,=,=,nM,5730.0,uM,5.73,PTP1B
CHEMBL2262828,=,=,nM,150.0,uM,0.15,PTP1B
CHEMBL508831,=,=,nM,540.0,uM,0.54,PTP1B
CHEMBL506556,=,=,nM,620.0,uM,0.62,PTP1B
CHEMBL2262827,=,=,nM,2720.0,uM,2.72,PTP1B
CHEMBL2262826,=,=,nM,2670.0,uM,2.67,PTP1B
CHEMBL504397,=,=,nM,4580.0,uM,4.58,PTP1B
CHEMBL211369,=,=,nM,2330.0,uM,2.33,PTP1B
CHEMBL446073,=,=,nM,5970.0,uM,5.97,PTP1B
CHEMBL449967,=,=,nM,2860.0,uM,2.86,PTP1B
CHEMBL506934,=,=,nM,2890.0,uM,2.89,PTP1B
CHEMBL489670,=,=,nM,2850.0,uM,2.85,PTP1B
CHEMBL472896,=,=,nM,2610.0,uM,2.61,PTP1B
CHEMBL470029,=,=,nM,5320.0,uM,5.32,PTP1B
CHEMBL2262830,=,=,nM,630.0,uM,0.63,PTP1B
CHEMBL2262829,=,=,nM,820.0,uM,0.82,PTP1B
CHEMBL2262837,=,=,nM,660.0,uM,0.66,PTP1B
CHEMBL2262836,=,=,nM,440.0,uM,0.44,PTP1B
CHEMBL2262835,=,=,nM,600.0,uM,0.6,PTP1B
CHEMBL2262834,=,=,nM,520.0,uM,0.52,PTP1B
CHEMBL2262833,=,=,nM,530.0,uM,0.53,PTP1B
CHEMBL2262832,=,=,nM,650.0,uM,0.65,PTP1B
CHEMBL2262831,=,=,nM,550.0,uM,0.55,PTP1B
CHEMBL2263115,=,=,nM,450.0,uM,0.45,PTP1B
CHEMBL2263114,=,=,nM,570.0,uM,0.57,PTP1B
CHEMBL2263113,=,=,nM,610.0,uM,0.61,PTP1B
CHEMBL2263112,=,=,nM,510.0,uM,0.51,PTP1B
CHEMBL2263111,=,=,nM,560.0,uM,0.56,PTP1B
CHEMBL2263110,=,=,nM,550.0,uM,0.55,PTP1B
CHEMBL2263109,=,=,nM,590.0,uM,0.59,PTP1B
CHEMBL2263108,=,=,nM,4620.0,uM,4.62,PTP1B
CHEMBL2263107,=,=,nM,570.0,uM,0.57,PTP1B
CHEMBL2262838,=,=,nM,590.0,uM,0.59,PTP1B
CHEMBL2263120,=,=,nM,720.0,uM,0.72,PTP1B
CHEMBL2263119,=,=,nM,780.0,uM,0.78,PTP1B
CHEMBL2263118,=,=,nM,880.0,uM,0.88,PTP1B
CHEMBL2263117,=,=,nM,1330.0,uM,1.33,PTP1B
CHEMBL2263116,=,=,nM,2100.0,uM,2.1,PTP1B
CHEMBL445301,=,=,nM,8610.0,uM,8.61,PTP1B
CHEMBL487412,=,=,nM,4440.0,uM,4.44,PTP1B
CHEMBL510912,=,=,nM,8100.0,uM,8.1,PTP1B
CHEMBL461165,=,=,nM,9200.0,uM,9.2,PTP1B
CHEMBL461344,=,=,nM,4760.0,uM,4.76,PTP1B
CHEMBL511000,=,=,nM,3090.0,uM,3.09,PTP1B
CHEMBL2263122,=,=,nM,16350.0,uM,16.35,PTP1B
CHEMBL457064,=,=,nM,15440.0,uM,15.44,PTP1B
CHEMBL2263121,=,=,nM,3310.0,uM,3.31,PTP1B
CHEMBL481854,=,=,nM,12380.0,uM,12.38,PTP1B
CHEMBL437964,=,=,nM,8040.0,uM,8.04,PTP1B
CHEMBL391533,=,=,nM,5490.0,uM,5.49,PTP1B
CHEMBL169,=,=,nM,3080.0,uM,3.08,PTP1B
CHEMBL168,=,=,nM,3370.0,uM,3.37,PTP1B
CHEMBL2259736,=,=,nM,86500.0,uM,86.5,PTP1B
CHEMBL2259735,=,=,nM,62700.0,uM,62.7,PTP1B
CHEMBL2259731,=,=,nM,165000.0,uM,165.0,PTP1B
CHEMBL2259730,=,=,nM,88000.0,uM,88.0,PTP1B
CHEMBL2259743,=,=,nM,275000.0,uM,275.0,PTP1B
CHEMBL2259742,=,=,nM,485000.0,uM,485.0,PTP1B
CHEMBL2259741,=,=,nM,67000.0,uM,67.0,PTP1B
CHEMBL2259740,=,=,nM,69000.0,uM,69.0,PTP1B
CHEMBL2259739,=,=,nM,87000.0,uM,87.0,PTP1B
CHEMBL2259738,=,=,nM,91000.0,uM,91.0,PTP1B
CHEMBL2259737,=,=,nM,70000.0,uM,70.0,PTP1B
CHEMBL208486,=,=,nM,81000.0,uM,81.0,PTP1B
CHEMBL208485,=,=,nM,76000.0,uM,76.0,PTP1B
CHEMBL1765347,=,=,nM,39994.47,,4.398,PTP1B
CHEMBL382311,=,=,nM,179887.09,,3.745,PTP1B
CHEMBL2296750,=,=,nM,5997910.76,,2.222,PTP1B
CHEMBL2296751,=,=,nM,1499684.84,,2.824,PTP1B
CHEMBL2296752,=,=,nM,14996848.36,,1.824,PTP1B
CHEMBL2296753,=,=,nM,1199499.3,,2.921,PTP1B
CHEMBL2297004,=,=,nM,69984199.6,,1.155,PTP1B
CHEMBL2297005,=,=,nM,100000000.0,,1.0,PTP1B
CHEMBL2297006,=,=,nM,100000000.0,,1.0,PTP1B
CHEMBL2297007,=,=,nM,339625.27,,3.469,PTP1B
CHEMBL2297008,=,=,nM,169824.37,,3.77,PTP1B
CHEMBL2297009,=,=,nM,169824.37,,3.77,PTP1B
CHEMBL2297010,=,=,nM,169824.37,,3.77,PTP1B
CHEMBL2297011,=,=,nM,179887.09,,3.745,PTP1B
CHEMBL2297012,=,=,nM,149968.48,,3.824,PTP1B
CHEMBL2297013,=,=,nM,660693.45,,3.18,PTP1B
CHEMBL2297014,=,=,nM,100000000.0,,1.0,PTP1B
CHEMBL2297015,=,=,nM,2697739.43,,2.569,PTP1B
CHEMBL2295854,=,=,nM,1399587.32,,2.854,PTP1B
CHEMBL2297016,=,=,nM,1599558.03,,2.796,PTP1B
CHEMBL2297017,=,=,nM,790678.63,,3.102,PTP1B
CHEMBL2297020,=,=,nM,1000000.0,,3.0,PTP1B
CHEMBL2297018,=,=,nM,1798870.92,,2.745,PTP1B
CHEMBL2297019,=,=,nM,100000000.0,,1.0,PTP1B
CHEMBL196526,=,=,nM,1749846.69,,2.757,PTP1B
CHEMBL373105,=,=,nM,15995580.29,,1.796,PTP1B
CHEMBL193691,=,=,nM,2999162.52,,2.523,PTP1B
CHEMBL2316896,=,=,nM,8000.0,uM,8.0,PTP1B
CHEMBL2316895,=,=,nM,8400.0,uM,8.4,PTP1B
CHEMBL2316894,=,=,nM,7400.0,uM,7.4,PTP1B
CHEMBL2316898,=,=,nM,60000.0,uM,60.0,PTP1B
CHEMBL2316897,=,=,nM,12000.0,uM,12.0,PTP1B
CHEMBL2311593,=,=,nM,8000.0,uM,8.0,PTP1B
CHEMBL2316901,>,>,nM,50000.0,uM,50.0,PTP1B
CHEMBL2316899,>,>,nM,50000.0,uM,50.0,PTP1B
CHEMBL2316900,>,>,nM,100000.0,uM,100.0,PTP1B
CHEMBL2316903,=,=,nM,14600.0,uM,14.6,PTP1B
CHEMBL2316904,=,=,nM,12000.0,uM,12.0,PTP1B
CHEMBL2316905,=,=,nM,6300.0,uM,6.3,PTP1B
CHEMBL2316909,>,>,nM,30000.0,uM,30.0,PTP1B
CHEMBL2316910,=,=,nM,5200.0,uM,5.2,PTP1B
CHEMBL2316906,=,=,nM,4500.0,uM,4.5,PTP1B
CHEMBL2316902,=,=,nM,6700.0,uM,6.7,PTP1B
CHEMBL2316907,=,=,nM,5100.0,uM,5.1,PTP1B
CHEMBL2316908,=,=,nM,1200.0,uM,1.2,PTP1B
CHEMBL1951709,>,>,nM,50000.0,uM,50.0,PTP1B
CHEMBL1951708,=,=,nM,24500.0,uM,24.5,PTP1B
CHEMBL1951707,=,=,nM,19700.0,uM,19.7,PTP1B
CHEMBL2313420,=,=,nM,13100.0,uM,13.1,PTP1B
CHEMBL2313419,=,=,nM,8400.0,uM,8.4,PTP1B
CHEMBL2313418,=,=,nM,27800.0,uM,27.8,PTP1B
CHEMBL1949694,>,>,nM,50000.0,uM,50.0,PTP1B
CHEMBL2313417,>,>,nM,50000.0,uM,50.0,PTP1B
CHEMBL2313416,>,>,nM,50000.0,uM,50.0,PTP1B
CHEMBL2313415,>,>,nM,50000.0,uM,50.0,PTP1B
CHEMBL375563,=,=,nM,23600.0,uM,23.6,PTP1B
CHEMBL2313414,=,=,nM,15200.0,uM,15.2,PTP1B
CHEMBL2313423,=,=,nM,24500.0,uM,24.5,PTP1B
CHEMBL2313422,=,=,nM,49000.0,uM,49.0,PTP1B
CHEMBL2313421,=,=,nM,23000.0,uM,23.0,PTP1B
CHEMBL294467,=,=,nM,22000.0,uM,22.0,PTP1B
CHEMBL168,=,=,nM,2600.0,uM,2.6,PTP1B
CHEMBL2322191,=,=,nM,15300.0,uM,15.3,PTP1B
CHEMBL2322192,=,=,nM,19500.0,uM,19.5,PTP1B
CHEMBL2322193,=,=,nM,22700.0,uM,22.7,PTP1B
CHEMBL426373,=,=,nM,5620.0,uM,5.62,PTP1B
CHEMBL169,=,=,nM,2750.0,uM,2.75,PTP1B
CHEMBL2332436,=,=,nM,14700.0,uM,14.7,PTP1B
CHEMBL2332435,=,=,nM,10400.0,uM,10.4,PTP1B
CHEMBL2332431,=,=,nM,35700.0,uM,35.7,PTP1B
CHEMBL2332430,=,=,nM,45600.0,uM,45.6,PTP1B
CHEMBL2332880,=,=,nM,35100.0,uM,35.1,PTP1B
CHEMBL2332439,=,=,nM,35200.0,uM,35.2,PTP1B
CHEMBL2332437,=,=,nM,42500.0,uM,42.5,PTP1B
CHEMBL168,=,=,nM,1100.0,uM,1.1,PTP1B
CHEMBL2347643,=,=,nM,3600.0,uM,3.6,PTP1B
CHEMBL1232829,=,=,nM,8000.0,uM,8.0,PTP1B
CHEMBL2349152,=,=,nM,3200.0,uM,3.2,PTP1B
CHEMBL2349151,=,=,nM,8100.0,uM,8.1,PTP1B
CHEMBL2349150,=,=,nM,8300.0,uM,8.3,PTP1B
CHEMBL179166,=,=,nM,8540.0,uM,8.54,PTP1B
CHEMBL2375458,,,,,,,PTP1B
CHEMBL2375457,,,,,,,PTP1B
CHEMBL2375456,=,=,nM,16100.0,uM,16.1,PTP1B
CHEMBL2375455,=,=,nM,560.0,uM,0.56,PTP1B
CHEMBL2375454,=,=,nM,9210.0,uM,9.21,PTP1B
CHEMBL2375453,,,,,,,PTP1B
CHEMBL2375452,,,,,,,PTP1B
CHEMBL2375451,,,,,,,PTP1B
CHEMBL1783812,,,,,,,PTP1B
CHEMBL2375450,,,,,,,PTP1B
CHEMBL2375449,,,,,,,PTP1B
CHEMBL2375448,=,=,nM,12200.0,uM,12.2,PTP1B
CHEMBL2375472,,,,,,,PTP1B
CHEMBL2375471,=,=,nM,1910.0,uM,1.91,PTP1B
CHEMBL2375470,,,,,,,PTP1B
CHEMBL2375469,,,,,,,PTP1B
CHEMBL2375468,,,,,,,PTP1B
CHEMBL2375467,,,,,,,PTP1B
CHEMBL2375466,,,,,,,PTP1B
CHEMBL2375465,,,,,,,PTP1B
CHEMBL2375464,,,,,,,PTP1B
CHEMBL2375463,,,,,,,PTP1B
CHEMBL2375462,,,,,,,PTP1B
CHEMBL2375461,,,,,,,PTP1B
CHEMBL2375460,,,,,,,PTP1B
CHEMBL2375459,,,,,,,PTP1B
CHEMBL498230,,,,,,,PTP1B
CHEMBL2386063,=,=,nM,2420.0,uM,2.42,PTP1B
CHEMBL2386232,,,,,,,PTP1B
CHEMBL2386231,,,,,,,PTP1B
CHEMBL2386230,,,,,,,PTP1B
CHEMBL2386229,,,,,,,PTP1B
CHEMBL2386228,,,,,,,PTP1B
CHEMBL2386225,,,,,,,PTP1B
CHEMBL2386224,,,,,,,PTP1B
CHEMBL2386227,,,,,,,PTP1B
CHEMBL2386226,,,,,,,PTP1B
CHEMBL2386223,,,,,,,PTP1B
CHEMBL2386222,,,,,,,PTP1B
CHEMBL2386221,,,,,,,PTP1B
CHEMBL2386220,,,,,,,PTP1B
CHEMBL2386219,,,,,,,PTP1B
CHEMBL2386218,=,=,nM,1500.0,uM,1.5,PTP1B
CHEMBL2386217,,,,,,,PTP1B
CHEMBL2386216,=,=,nM,2000.0,uM,2.0,PTP1B
CHEMBL252676,,,,,,,PTP1B
CHEMBL2386215,,,,,,,PTP1B
CHEMBL2386065,,,,,,,PTP1B
CHEMBL2386064,,,,,,,PTP1B
CHEMBL2396719,=,=,nM,10000.0,uM,10.0,PTP1B
CHEMBL2396718,=,=,nM,1700.0,uM,1.7,PTP1B
CHEMBL168,=,=,ug.mL-1,1.17,ug ml-1,1.17,PTP1B
CHEMBL2414206,>=,>=,ug.mL-1,20.0,ug ml-1,20.0,PTP1B
CHEMBL470654,=,=,nM,6330.0,uM,6.33,PTP1B
CHEMBL2414205,=,=,nM,15400.0,uM,15.4,PTP1B
CHEMBL2414204,=,=,nM,27200.0,uM,27.2,PTP1B
CHEMBL2414203,>=,>=,ug.mL-1,20.0,ug ml-1,20.0,PTP1B
CHEMBL2414202,=,=,nM,26600.0,uM,26.6,PTP1B
CHEMBL2414201,>=,>=,ug.mL-1,20.0,ug ml-1,20.0,PTP1B
CHEMBL2414200,>=,>=,ug.mL-1,20.0,ug ml-1,20.0,PTP1B
CHEMBL2414199,>=,>=,ug.mL-1,20.0,ug ml-1,20.0,PTP1B
CHEMBL2414198,>=,>=,ug.mL-1,20.0,ug ml-1,20.0,PTP1B
CHEMBL2414197,=,=,nM,5950.0,uM,5.95,PTP1B
CHEMBL2419074,=,=,nM,44980.0,uM,44.98,PTP1B
CHEMBL2419073,=,=,nM,31420.0,uM,31.42,PTP1B
CHEMBL2419072,=,=,nM,4540.0,uM,4.54,PTP1B
CHEMBL2419071,=,=,nM,29680.0,uM,29.68,PTP1B
CHEMBL2419070,=,=,nM,22380.0,uM,22.38,PTP1B
CHEMBL2419069,,,,,,,PTP1B
CHEMBL2419068,=,=,nM,27960.0,uM,27.96,PTP1B
CHEMBL2418908,,,,,,,PTP1B
CHEMBL2418907,,,,,,,PTP1B
CHEMBL2418906,,,,,,,PTP1B
CHEMBL2418904,,,,,,,PTP1B
CHEMBL2419096,,,,,,,PTP1B
CHEMBL2419095,,,,,,,PTP1B
CHEMBL2419094,,,,,,,PTP1B
CHEMBL2419093,=,=,nM,29000.0,uM,29.0,PTP1B
CHEMBL2419092,,,,,,,PTP1B
CHEMBL2419091,,,,,,,PTP1B
CHEMBL168,=,=,nM,3020.0,uM,3.02,PTP1B
CHEMBL2419090,=,=,nM,24080.0,uM,24.08,PTP1B
CHEMBL2419089,,,,,,,PTP1B
CHEMBL2419088,=,=,nM,35230.0,uM,35.23,PTP1B
CHEMBL2419087,=,=,nM,78190.0,uM,78.19,PTP1B
CHEMBL2419084,,,,,,,PTP1B
CHEMBL2419082,,,,,,,PTP1B
CHEMBL2419081,,,,,,,PTP1B
CHEMBL2419080,=,=,nM,22560.0,uM,22.56,PTP1B
CHEMBL2419079,=,=,nM,24880.0,uM,24.88,PTP1B
CHEMBL2419078,=,=,nM,25620.0,uM,25.62,PTP1B
CHEMBL2419077,=,=,nM,48180.0,uM,48.18,PTP1B
CHEMBL2419076,=,=,nM,33420.0,uM,33.42,PTP1B
CHEMBL2419075,,,,,,,PTP1B
CHEMBL2419101,,,,,,,PTP1B
CHEMBL2419100,,,,,,,PTP1B
CHEMBL2419099,,,,,,,PTP1B
CHEMBL2419098,=,=,nM,11010.0,uM,11.01,PTP1B
CHEMBL2419097,=,=,nM,17500.0,uM,17.5,PTP1B
CHEMBL2418905,,,,,,,PTP1B
CHEMBL2419086,,,,,,,PTP1B
CHEMBL2419085,,,,,,,PTP1B
CHEMBL2419083,=,=,nM,14830.0,uM,14.83,PTP1B
CHEMBL2424688,=,=,nM,2098.94,,5.678,PTP1B
CHEMBL2424687,=,=,nM,349.95,,6.456,PTP1B
CHEMBL171632,=,=,nM,5701.64,,5.244,PTP1B
CHEMBL2424686,=,=,nM,3396.25,,5.469,PTP1B
CHEMBL2424685,=,=,nM,3198.9,,5.495,PTP1B
CHEMBL2424684,=,=,nM,2798.98,,5.553,PTP1B
CHEMBL2424683,=,=,nM,3899.42,,5.409,PTP1B
CHEMBL2424682,=,=,nM,2398.83,,5.62,PTP1B
CHEMBL2424715,=,=,nM,11091.75,,4.955,PTP1B
CHEMBL2424714,=,=,nM,1698.24,,5.77,PTP1B
CHEMBL2424713,=,=,nM,8203.52,,5.086,PTP1B
CHEMBL2424712,=,=,nM,1599.56,,5.796,PTP1B
CHEMBL2424711,=,=,nM,2798.98,,5.553,PTP1B
CHEMBL2424710,=,=,nM,17498.47,,4.757,PTP1B
CHEMBL2424709,=,=,nM,2301.44,,5.638,PTP1B
CHEMBL2424708,=,=,nM,6095.37,,5.215,PTP1B
CHEMBL2424707,=,=,nM,3899.42,,5.409,PTP1B
CHEMBL2424706,=,=,nM,15812.48,,4.801,PTP1B
CHEMBL2424705,=,=,nM,22698.65,,4.644,PTP1B
CHEMBL2424704,=,=,nM,3597.49,,5.444,PTP1B
CHEMBL2424703,=,=,nM,6194.41,,5.208,PTP1B
CHEMBL2424702,=,=,nM,2197.86,,5.658,PTP1B
CHEMBL2424701,=,=,nM,2897.34,,5.538,PTP1B
CHEMBL2424700,=,=,nM,4497.8,,5.347,PTP1B
CHEMBL2424699,=,=,nM,2398.83,,5.62,PTP1B
CHEMBL2424698,=,=,nM,4897.79,,5.31,PTP1B
CHEMBL2424697,=,=,nM,1499.68,,5.824,PTP1B
CHEMBL2424696,=,=,nM,6998.42,,5.155,PTP1B
CHEMBL2424695,=,=,nM,8203.52,,5.086,PTP1B
CHEMBL2424694,=,=,nM,2897.34,,5.538,PTP1B
CHEMBL2424661,=,=,nM,1099.01,,5.959,PTP1B
CHEMBL2424693,=,=,nM,1300.17,,5.886,PTP1B
CHEMBL2424692,=,=,nM,4395.42,,5.357,PTP1B
CHEMBL2424691,=,=,nM,1999.86,,5.699,PTP1B
CHEMBL2424690,=,=,nM,1999.86,,5.699,PTP1B
CHEMBL364604,=,=,nM,5597.58,,5.252,PTP1B
CHEMBL2424689,=,=,nM,10399.2,,4.983,PTP1B
CHEMBL2424688,=,=,nM,2100.0,uM,2.1,PTP1B
CHEMBL2424687,=,=,nM,350.0,uM,0.35,PTP1B
CHEMBL171632,=,=,nM,5700.0,uM,5.7,PTP1B
CHEMBL2424686,=,=,nM,3400.0,uM,3.4,PTP1B
CHEMBL2424685,=,=,nM,3200.0,uM,3.2,PTP1B
CHEMBL2424684,=,=,nM,2800.0,uM,2.8,PTP1B
CHEMBL2424683,=,=,nM,3900.0,uM,3.9,PTP1B
CHEMBL2424682,=,=,nM,2400.0,uM,2.4,PTP1B
CHEMBL2424715,=,=,nM,11100.0,uM,11.1,PTP1B
CHEMBL2424714,=,=,nM,1700.0,uM,1.7,PTP1B
CHEMBL2424713,=,=,nM,8200.0,uM,8.2,PTP1B
CHEMBL2424712,=,=,nM,1600.0,uM,1.6,PTP1B
CHEMBL2424711,=,=,nM,2800.0,uM,2.8,PTP1B
CHEMBL2424710,=,=,nM,17500.0,uM,17.5,PTP1B
CHEMBL2424709,=,=,nM,2300.0,uM,2.3,PTP1B
CHEMBL2424708,=,=,nM,6100.0,uM,6.1,PTP1B
CHEMBL2424707,=,=,nM,3900.0,uM,3.9,PTP1B
CHEMBL2424706,=,=,nM,15800.0,uM,15.8,PTP1B
CHEMBL2424705,=,=,nM,22700.0,uM,22.7,PTP1B
CHEMBL2424704,=,=,nM,3600.0,uM,3.6,PTP1B
CHEMBL2424703,=,=,nM,6200.0,uM,6.2,PTP1B
CHEMBL2424702,=,=,nM,2200.0,uM,2.2,PTP1B
CHEMBL2424701,=,=,nM,2900.0,uM,2.9,PTP1B
CHEMBL2424700,=,=,nM,4500.0,uM,4.5,PTP1B
CHEMBL2424699,=,=,nM,2400.0,uM,2.4,PTP1B
CHEMBL2424698,=,=,nM,4900.0,uM,4.9,PTP1B
CHEMBL2424697,=,=,nM,1500.0,uM,1.5,PTP1B
CHEMBL2424689,=,=,nM,10400.0,uM,10.4,PTP1B
CHEMBL2424691,=,=,nM,2000.0,uM,2.0,PTP1B
CHEMBL2424692,=,=,nM,4400.0,uM,4.4,PTP1B
CHEMBL2424693,=,=,nM,1300.0,uM,1.3,PTP1B
CHEMBL2424661,=,=,nM,1100.0,uM,1.1,PTP1B
CHEMBL2424694,=,=,nM,2900.0,uM,2.9,PTP1B
CHEMBL2424695,=,=,nM,8200.0,uM,8.2,PTP1B
CHEMBL2424696,=,=,nM,7000.0,uM,7.0,PTP1B
CHEMBL364604,=,=,nM,5600.0,uM,5.6,PTP1B
CHEMBL2424690,=,=,nM,2000.0,uM,2.0,PTP1B
CHEMBL187460,=,=,nM,33500.0,uM,33.5,PTP1B
CHEMBL2430578,=,=,nM,7300.0,uM,7.3,PTP1B
CHEMBL2430577,=,=,nM,4100.0,uM,4.1,PTP1B
CHEMBL611317,=,=,nM,3900.0,uM,3.9,PTP1B
CHEMBL611611,=,=,nM,3700.0,uM,3.7,PTP1B
CHEMBL2430578,=,=,nM,8300.0,uM,8.3,PTP1B
CHEMBL2430577,=,=,nM,1900.0,uM,1.9,PTP1B
CHEMBL611317,=,=,nM,2500.0,uM,2.5,PTP1B
CHEMBL611611,=,=,nM,1200.0,uM,1.2,PTP1B
CHEMBL2436044,=,=,nM,2560.0,uM,2.56,PTP1B
CHEMBL2436043,=,=,nM,770.0,uM,0.77,PTP1B
CHEMBL2436042,=,=,nM,1120.0,uM,1.12,PTP1B
CHEMBL2436041,=,=,nM,1420.0,uM,1.42,PTP1B
CHEMBL2436040,=,=,nM,1620.0,uM,1.62,PTP1B
CHEMBL2436039,=,=,nM,1180.0,uM,1.18,PTP1B
CHEMBL2436038,=,=,nM,710.0,uM,0.71,PTP1B
CHEMBL2436037,=,=,nM,540.0,uM,0.54,PTP1B
CHEMBL2436036,=,=,nM,2820.0,uM,2.82,PTP1B
CHEMBL2436035,=,=,nM,4180.0,uM,4.18,PTP1B
CHEMBL2436034,=,=,nM,2280.0,uM,2.28,PTP1B
CHEMBL2436033,=,=,nM,5560.0,uM,5.56,PTP1B
CHEMBL2436032,=,=,nM,1010.0,uM,1.01,PTP1B
CHEMBL2436031,=,=,nM,2680.0,uM,2.68,PTP1B
CHEMBL2436030,=,=,nM,1170.0,uM,1.17,PTP1B
CHEMBL2436029,=,=,nM,3790.0,uM,3.79,PTP1B
CHEMBL2436028,=,=,nM,4880.0,uM,4.88,PTP1B
CHEMBL2436027,=,=,nM,6000.0,uM,6.0,PTP1B
CHEMBL2436026,=,=,nM,8120.0,uM,8.12,PTP1B
CHEMBL2436025,=,=,nM,4420.0,uM,4.42,PTP1B
CHEMBL2436024,=,=,nM,10550.0,uM,10.55,PTP1B
CHEMBL2436023,=,=,nM,8790.0,uM,8.79,PTP1B
CHEMBL2436022,=,=,nM,10890.0,uM,10.89,PTP1B
CHEMBL2436021,=,=,nM,8440.0,uM,8.44,PTP1B
CHEMBL2436020,=,=,nM,9540.0,uM,9.54,PTP1B
CHEMBL2436019,=,=,nM,13460.0,uM,13.46,PTP1B
CHEMBL2436018,=,=,nM,14690.0,uM,14.69,PTP1B
CHEMBL2436017,=,=,nM,9320.0,uM,9.32,PTP1B
CHEMBL168,=,=,nM,2010.0,uM,2.01,PTP1B
CHEMBL426373,=,=,nM,4600.0,uM,4.6,PTP1B
CHEMBL2437364,=,=,nM,36200.0,uM,36.2,PTP1B
CHEMBL2437363,=,=,nM,90500.0,uM,90.5,PTP1B
CHEMBL600457,=,=,nM,66300.0,uM,66.3,PTP1B
CHEMBL469824,=,=,nM,70000.0,uM,70.0,PTP1B
CHEMBL480477,=,=,nM,73400.0,uM,73.4,PTP1B
CHEMBL463947,=,=,nM,75100.0,uM,75.1,PTP1B
CHEMBL2437377,=,=,nM,52200.0,uM,52.2,PTP1B
CHEMBL256340,=,=,nM,62400.0,uM,62.4,PTP1B
CHEMBL462721,=,=,nM,37500.0,uM,37.5,PTP1B
CHEMBL2437373,=,=,nM,32600.0,uM,32.6,PTP1B
CHEMBL561840,=,=,nM,44300.0,uM,44.3,PTP1B
CHEMBL141207,=,=,nM,57000.0,uM,57.0,PTP1B
CHEMBL362378,=,=,nM,74100.0,uM,74.1,PTP1B
CHEMBL2437370,=,=,nM,59500.0,uM,59.5,PTP1B
CHEMBL253467,=,=,nM,27300.0,uM,27.3,PTP1B
CHEMBL2437369,=,=,nM,23900.0,uM,23.9,PTP1B
CHEMBL2437368,=,=,nM,11500.0,uM,11.5,PTP1B
CHEMBL2437367,=,=,nM,6000.0,uM,6.0,PTP1B
CHEMBL3087457,=,=,nM,9700.0,uM,9.7,PTP1B
CHEMBL3087456,=,=,nM,8900.0,uM,8.9,PTP1B
CHEMBL3087455,=,=,nM,10300.0,uM,10.3,PTP1B
CHEMBL406596,=,=,nM,8500.0,uM,8.5,PTP1B
CHEMBL259888,=,=,nM,8200.0,uM,8.2,PTP1B
CHEMBL3087459,=,=,nM,15200.0,uM,15.2,PTP1B
CHEMBL3088258,=,=,nM,3900.0,uM,3.9,PTP1B
CHEMBL3088256,=,=,nM,23900.0,uM,23.9,PTP1B
CHEMBL3088252,=,=,nM,1300.0,uM,1.3,PTP1B
CHEMBL3088269,=,=,nM,10000.0,uM,10.0,PTP1B
CHEMBL3088268,=,=,nM,10200.0,uM,10.2,PTP1B
CHEMBL3088264,=,=,nM,10400.0,uM,10.4,PTP1B
CHEMBL3088263,=,=,nM,40300.0,uM,40.3,PTP1B
CHEMBL324232,=,=,nM,870.0,uM,0.87,PTP1B
CHEMBL169,=,=,nM,4120.0,uM,4.12,PTP1B
CHEMBL3088126,>,>,nM,30000.0,uM,30.0,PTP1B
CHEMBL3088127,>,>,nM,30000.0,uM,30.0,PTP1B
CHEMBL3088128,>,>,nM,30000.0,uM,30.0,PTP1B
CHEMBL3088129,>,>,nM,30000.0,uM,30.0,PTP1B
CHEMBL3088131,,,,,,,PTP1B
CHEMBL3088130,=,=,nM,19560.0,uM,19.56,PTP1B
CHEMBL482240,,,,,,,PTP1B
CHEMBL454592,=,=,nM,16820.0,uM,16.82,PTP1B
CHEMBL361362,=,=,nM,15010.0,uM,15.01,PTP1B
CHEMBL460862,=,=,nM,18690.0,uM,18.69,PTP1B
CHEMBL227187,>,>,nM,30000.0,uM,30.0,PTP1B
CHEMBL1688937,=,=,nM,21860.0,uM,21.86,PTP1B
CHEMBL3088132,,,,,,,PTP1B
CHEMBL3088133,,,,,,,PTP1B
CHEMBL3098857,=,=,nM,2200.0,uM,2.2,PTP1B
CHEMBL3098856,=,=,nM,1600.0,uM,1.6,PTP1B
CHEMBL3098855,=,=,nM,3900.0,uM,3.9,PTP1B
CHEMBL3098854,=,=,nM,2800.0,uM,2.8,PTP1B
CHEMBL3098853,=,=,nM,1700.0,uM,1.7,PTP1B
CHEMBL3098852,=,=,nM,1500.0,uM,1.5,PTP1B
CHEMBL3098851,=,=,nM,4600.0,uM,4.6,PTP1B
CHEMBL3098850,=,=,nM,7500.0,uM,7.5,PTP1B
CHEMBL3098946,=,=,nM,4600.0,uM,4.6,PTP1B
CHEMBL3098945,=,=,nM,4000.0,uM,4.0,PTP1B
