molecule_chembl_id,molwt,LogP,TPSA,HBD,HBA,RotB
CHEMBL2206474,487.62200000000036,3.429400000000002,102.15,2,6,7
CHEMBL2206475,523.6020000000004,3.707600000000002,102.15,2,6,7
CHEMBL2206476,517.6480000000004,3.4380000000000024,111.37999999999998,2,7,8
CHEMBL2206477,517.6480000000004,3.4380000000000024,111.37999999999998,2,7,8
CHEMBL2206478,553.628,3.7162000000000024,111.37999999999998,2,7,8
CHEMBL2206479,558.0470000000004,4.361000000000004,102.15,2,6,7
CHEMBL2206480,591.5990000000004,4.726400000000004,102.15,2,6,7
CHEMBL2206481,591.5990000000004,4.726400000000004,102.15,2,6,7
CHEMBL2206482,505.6120000000003,3.568500000000002,102.15,2,6,7
CHEMBL2206483,508.52200000000033,2.634100000000001,128.18,2,7,7
CHEMBL2206484,526.5120000000004,2.773200000000001,128.18,2,7,7
CHEMBL2206485,538.5480000000003,2.6427000000000014,137.41000000000003,2,8,8
CHEMBL2206486,520.5770000000002,2.9846000000000013,107.07999999999998,2,6,7
CHEMBL2206487,501.6490000000003,3.737820000000003,102.14999999999999,2,6,7
CHEMBL2206488,440.4870000000002,2.5841000000000003,89.25999999999999,2,4,6
CHEMBL2298396,315.4170000000001,1.157979999999999,90.35000000000001,2,4,2
CHEMBL226396,169.57500000000002,0.5884999999999998,80.48,2,4,0
CHEMBL1233461,207.012,2.3972,57.53,2,2,1
CHEMBL1236897,208.254,-1.6692999999999998,101.15,5,5,8
CHEMBL2333023,277.08900000000006,-1.1855999999999998,102.76,3,5,4
CHEMBL2333025,277.08900000000006,-1.1855999999999998,102.76,3,5,4
CHEMBL2346919,299.3780000000001,0.6857999999999994,69.08,1,6,2
CHEMBL2346920,364.24700000000007,1.4378999999999995,79.94,2,5,2
CHEMBL2346921,285.35100000000006,0.6753999999999998,79.94,2,5,2
CHEMBL2346922,377.45200000000017,0.9870999999999989,94.86000000000001,1,8,4
CHEMBL2346923,414.5130000000002,2.6784,84.87,2,6,4
CHEMBL2346924,415.5010000000002,2.0733999999999995,97.75999999999999,2,7,4
CHEMBL2346925,426.5240000000002,2.7453000000000003,81.97,1,7,4
CHEMBL2346926,426.5240000000002,2.7453000000000003,81.97,1,7,4
CHEMBL2346927,505.42000000000024,3.5078000000000014,81.97,1,7,4
CHEMBL2346928,460.9690000000003,3.3987000000000016,81.97,1,7,4
CHEMBL2346929,444.51400000000024,2.8844000000000003,81.97,1,7,4
CHEMBL2346930,440.5510000000003,3.053720000000001,81.97,1,7,4
CHEMBL2347035,460.9690000000003,3.3987000000000016,81.97,1,7,4
CHEMBL2347036,444.51400000000024,2.8844000000000003,81.97,1,7,4
CHEMBL2347037,427.5120000000002,2.140299999999999,94.86000000000001,1,8,4
CHEMBL2347038,441.53900000000027,2.44872,94.86000000000001,1,8,4
CHEMBL2347039,441.53900000000027,2.44872,94.86000000000001,1,8,4
CHEMBL2408638,453.54300000000023,2.1094999999999993,114.13999999999999,1,9,9
CHEMBL2408639,439.5160000000002,1.8618999999999997,114.13999999999999,1,9,8
CHEMBL2408642,358.44600000000014,0.19800000000000106,77.09,1,8,3
CHEMBL2408644,437.50000000000017,1.4864999999999993,100.15,1,9,7
CHEMBL2408646,437.50000000000017,1.4864999999999993,100.15,1,9,7
CHEMBL2408651,451.5270000000002,1.8765999999999996,100.15,1,9,8
CHEMBL2408655,462.55400000000026,1.5438999999999998,94.16,1,9,6
CHEMBL2408771,476.5810000000003,1.9339999999999995,94.16,1,9,6
CHEMBL2408774,462.55400000000026,1.5438999999999998,94.16,1,9,6
CHEMBL2418624,454.9370000000001,2.9386800000000015,100.83000000000001,1,6,6
CHEMBL2418625,454.9370000000001,2.9386800000000015,100.83000000000001,1,6,6
CHEMBL2418626,454.9370000000001,2.9386800000000015,100.83000000000001,1,6,6
CHEMBL2418627,471.39200000000017,3.452980000000002,100.83000000000001,1,6,6
CHEMBL2417563,471.39200000000017,3.452980000000002,100.83000000000001,1,6,6
CHEMBL2418628,471.39200000000017,3.452980000000002,100.83000000000001,1,6,6
CHEMBL2418629,466.9730000000001,2.8081800000000015,110.06,1,7,7
CHEMBL2418630,466.9730000000001,2.8081800000000015,110.06,1,7,7
CHEMBL2418631,466.9730000000001,2.8081800000000015,110.06,1,7,7
CHEMBL2418632,472.92700000000013,3.0777800000000015,100.83000000000001,1,6,6
CHEMBL2418633,505.8370000000002,4.106380000000002,100.83000000000001,1,6,6
CHEMBL2418634,496.9990000000002,2.816780000000001,119.29,1,8,8
CHEMBL2418635,360.84900000000005,1.2882799999999994,100.83,1,6,4
CHEMBL2418636,436.9470000000001,2.7995800000000006,100.83000000000001,1,6,6
CHEMBL2418637,450.97400000000016,2.9939800000000014,100.83000000000001,1,6,7
CHEMBL2418638,437.9350000000001,2.1945799999999993,113.72000000000001,1,7,6
CHEMBL2418639,442.9760000000001,2.861080000000001,100.83000000000001,1,7,6
CHEMBL2424672,276.34000000000003,-0.5021999999999986,73.25999999999999,1,6,2
CHEMBL2425882,314.38900000000007,-0.01589999999999958,73.25999999999999,1,6,3
CHEMBL200347,319.408,2.7379800000000003,70.12,1,3,4
CHEMBL2425059,416.3690000000001,3.8919000000000032,55.04,1,4,2
CHEMBL2425060,418.34100000000007,3.0858000000000017,64.27,1,5,2
CHEMBL2425061,390.409,2.944400000000001,64.27,1,5,3
CHEMBL2425062,388.39300000000003,3.756000000000003,65.96000000000001,1,5,3
CHEMBL2425063,403.3550000000001,2.2481999999999998,69.2,1,6,2
CHEMBL2425064,400.4730000000001,3.5404000000000018,64.27,1,5,3
CHEMBL2425065,400.47300000000007,3.5404000000000018,64.27,1,5,3
CHEMBL2425066,344.361,2.778100000000001,55.56,1,3,2
CHEMBL2425067,332.35,2.931700000000001,47.72,1,4,2
CHEMBL2425068,335.3540000000001,2.4343200000000005,64.52,1,5,2
CHEMBL2425069,388.34000000000003,2.8798000000000012,67.17,2,4,2
CHEMBL2425070,320.343,1.8609999999999998,67.17,2,4,2
CHEMBL2425071,318.808,2.2362,67.17,2,4,2
CHEMBL2425072,320.343,1.8609999999999995,67.17,2,4,2
CHEMBL2425073,354.788,2.514400000000001,67.17,2,4,2
CHEMBL2425074,336.798,2.3753,67.17,2,4,2
CHEMBL2425075,338.333,2.0000999999999998,67.17,2,4,2
CHEMBL2425076,320.343,1.8609999999999998,67.17,2,4,2
CHEMBL2425077,320.343,1.8609999999999998,67.17,2,4,2
CHEMBL2425078,320.343,1.8609999999999998,67.17,2,4,2
CHEMBL2425079,320.343,1.8609999999999998,67.17,2,4,2
CHEMBL2425080,320.343,1.8609999999999998,67.17,2,4,2
CHEMBL2425081,320.343,1.8609999999999998,67.17,2,4,2
CHEMBL2425884,354.41400000000004,-0.20089999999999897,99.03999999999999,1,8,4
CHEMBL2425885,392.4630000000001,0.8853999999999991,101.94,2,7,4
CHEMBL2425886,403.4860000000001,1.5572999999999992,86.15,1,7,4
CHEMBL2425887,453.54600000000016,2.7105000000000006,86.15,1,7,4
CHEMBL2425888,482.3820000000001,2.3198,86.15,1,7,4
CHEMBL2425889,437.9310000000001,2.210699999999999,86.15,1,7,4
CHEMBL2425890,421.4760000000001,1.6964,86.15,1,7,4
CHEMBL2425891,417.51300000000015,1.8657199999999994,86.15,1,7,4
CHEMBL2425892,433.51200000000017,1.5658999999999992,95.38,1,8,5
CHEMBL2425893,437.9310000000001,2.210699999999999,86.15,1,7,4
CHEMBL2425894,421.4760000000001,1.6963999999999995,86.15,1,7,4
CHEMBL2425895,437.93100000000015,2.2107,86.15,1,7,4
CHEMBL3093896,322.206,1.8334799999999996,70.12,1,3,3
CHEMBL3093897,257.33699999999993,1.3794000000000002,70.12,1,3,3
CHEMBL3093898,268.31999999999994,0.9426599999999997,93.91,1,4,3
CHEMBL3093899,311.307,2.0897799999999993,70.12,1,3,3
CHEMBL3093900,268.31999999999994,0.9426599999999999,93.91,1,4,3
CHEMBL3093901,311.307,2.0897799999999993,70.12,1,3,3
CHEMBL3093918,261.3,1.2100799999999994,70.12,1,3,3
CHEMBL3093919,257.337,1.3793999999999997,70.12,1,3,3
CHEMBL3093920,273.33599999999996,1.07958,79.35,1,4,4
CHEMBL3093921,258.325,0.6531799999999993,96.14,2,4,3
CHEMBL3093922,288.307,0.9791799999999996,113.26000000000002,1,5,4
CHEMBL3093923,268.31999999999994,0.9426599999999997,93.91,1,4,3
CHEMBL3093924,311.307,2.0897799999999997,70.12,1,3,3
CHEMBL3093925,277.755,1.7243799999999996,70.12,1,3,3
CHEMBL201268,243.31000000000003,1.0709799999999992,70.12,1,3,3
CHEMBL251958,300.31000000000006,3.0111000000000008,75.99000000000001,2,5,5
CHEMBL3093902,261.3,1.01898,70.12,1,3,3
CHEMBL3093903,279.28999999999996,1.15808,70.12,1,3,3
CHEMBL3093904,275.327,1.3273999999999995,70.12,1,3,3
CHEMBL3093905,291.32599999999996,1.0275799999999995,79.35,1,4,4
CHEMBL3093906,306.297,0.9271800000000002,113.26000000000002,1,5,4
CHEMBL3093907,286.30999999999995,0.8906599999999995,93.91,1,4,3
CHEMBL3093908,329.29699999999997,2.0377800000000006,70.12,1,3,3
CHEMBL3093909,317.40799999999996,2.3164800000000003,70.12,1,3,3
CHEMBL3093910,367.4240000000001,2.5979800000000006,79.35000000000001,1,4,6
CHEMBL3093911,286.30999999999995,0.8906600000000001,93.91,1,4,3
CHEMBL3093912,329.297,2.03778,70.12,1,3,3
CHEMBL3093913,297.28,1.29718,70.12,1,3,3
CHEMBL3093914,315.27,1.4362800000000004,70.12,1,3,3
CHEMBL3091488,315.27,1.43628,70.12,1,3,3
CHEMBL3093915,315.27,1.4362800000000002,70.12,1,3,3
CHEMBL3093916,261.3,1.2100799999999994,70.12,1,3,3
CHEMBL3093917,261.3,1.2100799999999996,70.12,1,3,3
CHEMBL3112957,317.8200000000001,2.908500000000002,60.910000000000004,1,4,3
CHEMBL3112958,331.8470000000001,3.216920000000002,60.91,1,4,3
CHEMBL3112959,393.9180000000001,4.5755000000000035,60.910000000000004,1,4,4
CHEMBL3112960,394.9060000000001,3.970500000000003,73.80000000000001,1,5,4
CHEMBL3112961,321.464,4.555700000000004,35.25,1,2,6
CHEMBL3112962,295.426,4.042500000000003,35.25,1,2,5
CHEMBL3112963,219.32800000000003,2.4721,35.25,1,2,3
CHEMBL3112964,253.77300000000002,3.1255000000000015,35.25,1,2,3
CHEMBL3112965,273.29800000000006,2.889400000000001,35.25,1,2,3
CHEMBL3112966,320.8640000000001,3.4916000000000027,46.33,1,2,3
CHEMBL3112967,427.8580000000001,3.245400000000002,77.03999999999999,1,5,3
CHEMBL3112968,478.9460000000002,4.863800000000005,72.11,1,4,4
CHEMBL3112969,306.8810000000001,3.9650000000000034,29.259999999999998,1,2,3
CHEMBL3112970,413.8750000000001,3.6052000000000026,59.97,1,5,3
CHEMBL3112971,464.9630000000002,5.223600000000006,55.04,1,4,4
CHEMBL3114069,315.4170000000001,1.157979999999999,90.35000000000001,2,4,2
CHEMBL3121246,330.33600000000007,3.046400000000001,96.22000000000001,3,6,3
CHEMBL3127979,233.27100000000002,0.6639799999999995,83.26,1,4,3
CHEMBL3127980,249.33900000000003,1.1324799999999995,70.12,1,4,3
CHEMBL3127981,299.39900000000006,2.28568,70.12,1,4,3
CHEMBL3127982,250.32700000000003,0.5274799999999996,83.01,1,5,3
CHEMBL3127983,244.29800000000003,0.4659799999999993,83.01,1,4,3
CHEMBL3127984,267.329,1.08048,70.12,1,4,3
CHEMBL3127985,317.389,2.2336800000000006,70.12,1,4,3
CHEMBL3127986,268.317,0.47548000000000046,83.01,1,5,3
CHEMBL3127987,282.34399999999994,0.7839000000000004,83.00999999999999,1,5,3
CHEMBL3127988,344.415,2.142480000000001,83.01,1,5,4
CHEMBL3127989,378.86000000000007,2.7958800000000013,83.01,1,5,4
CHEMBL3127990,412.41200000000003,3.1612800000000014,83.01,1,5,4
CHEMBL3127991,350.444,2.2039800000000005,83.01,1,6,4
CHEMBL3127992,384.2050000000001,1.5101800000000003,88.58000000000001,1,5,3
CHEMBL17347,208.213,1.6741,66.76,2,4,3
CHEMBL66879,164.16,1.49,57.53,2,2,2
CHEMBL75589,330.29200000000003,2.594000000000002,109.36000000000001,3,7,3
CHEMBL91933,276.407,5.017600000000002,17.07,0,4,3
CHEMBL221542,414.7180000000003,8.02480000000001,20.23,1,1,6
CHEMBL400359,349.38600000000014,4.202500000000004,40.160000000000004,0,5,2
CHEMBL508494,352.2980000000001,3.405900000000002,99.11000000000001,1,7,3
CHEMBL574038,356.3300000000001,2.3806000000000007,98.36000000000001,2,7,3
CHEMBL599763,418.39800000000014,0.17259999999999942,156.91,6,9,6
CHEMBL1724888,270.32800000000003,2.958700000000001,57.53,2,3,6
CHEMBL2048503,368.33800000000014,-0.5575000000000003,153.75,5,9,4
CHEMBL2105762,398.4350000000001,1.1421,90.45,1,7,3
CHEMBL3220151,254.32900000000004,3.9879000000000033,37.3,1,2,6
CHEMBL3220152,365.38500000000016,3.6934000000000022,60.39,1,6,2
CHEMBL3220153,827.2850000000001,12.047299999999984,105.45000000000002,3,7,24
CHEMBL3233843,374.34700000000004,1.7329799999999997,95.32,1,5,4
CHEMBL3236100,316.351,3.060200000000002,46.33,1,2,3
CHEMBL3236101,341.3610000000001,2.9318800000000014,70.12,1,3,3
CHEMBL3236102,334.341,3.199300000000002,46.33,1,2,3
CHEMBL3236103,384.34800000000007,4.079000000000003,46.33,1,2,3
CHEMBL3236104,346.37700000000007,3.0688000000000013,55.56,1,3,4
CHEMBL3236105,394.4430000000001,2.463700000000001,80.47,1,4,4
CHEMBL3236106,317.339,2.4552000000000005,59.22,1,3,3
CHEMBL3236107,347.36500000000007,2.4638,68.45,1,4,4
CHEMBL3236108,385.33600000000007,3.474000000000002,59.22,1,3,3
CHEMBL3236109,342.3490000000001,2.32688,83.01,1,4,3
CHEMBL3236110,330.378,3.0558000000000014,46.33,1,2,4
CHEMBL3236111,398.37500000000006,4.074600000000004,46.33,1,2,4
CHEMBL3236112,367.39900000000006,3.6084000000000023,59.22,1,3,3
CHEMBL3236113,358.35200000000003,1.4978999999999993,89.41,1,6,3
CHEMBL3236114,399.4010000000001,1.7715199999999998,93.59000000000002,1,6,3
CHEMBL3236115,344.40500000000003,3.098300000000001,46.33,1,2,5
CHEMBL3236116,345.39300000000003,2.4933000000000005,59.22,1,3,5
CHEMBL3236117,385.4180000000002,2.7197400000000007,76.52000000000001,1,5,3
CHEMBL3236118,372.3790000000001,1.80632,89.41000000000001,1,6,3
CHEMBL3236119,426.3490000000001,2.5167,89.41,1,6,3
CHEMBL3236120,426.3490000000001,2.5167,89.41,1,6,3
CHEMBL3236121,388.41400000000004,2.827000000000001,64.78999999999999,1,4,5
CHEMBL3236122,363.38300000000004,2.6324000000000005,59.22,1,3,5
CHEMBL3236123,403.4080000000002,2.8588400000000007,76.52000000000001,1,5,3
CHEMBL3236124,444.3390000000001,2.655800000000001,89.41,1,6,3
CHEMBL3236125,444.3390000000001,2.655800000000001,89.41,1,6,3
CHEMBL3236126,406.40400000000005,2.966100000000001,64.78999999999999,1,4,5
CHEMBL3236127,378.3030000000001,3.5219000000000023,59.22,1,3,5
CHEMBL3236128,418.32800000000026,3.7483400000000016,76.52000000000001,1,5,3
CHEMBL3236129,459.2590000000001,3.545300000000002,89.41,1,6,3
CHEMBL3236130,459.2590000000001,3.545300000000002,89.41,1,6,3
CHEMBL3236131,421.32400000000007,3.8556000000000026,64.78999999999999,1,4,5
CHEMBL3343902,292.45,5.351500000000002,9.23,0,4,4
CHEMBL3343903,306.47700000000003,5.741600000000003,9.23,0,4,5
CHEMBL90170,278.423,4.697400000000002,20.23,1,4,3
CHEMBL3310986,324.38400000000007,1.9922000000000004,92.31,4,6,4
CHEMBL3310987,352.4380000000001,2.783520000000001,92.31,4,6,5
CHEMBL3310988,297.171,3.041290000000001,28.78,1,2,2
CHEMBL3329624,349.3940000000002,1.8369799999999998,101.07999999999998,1,7,3
CHEMBL3329625,375.47600000000017,2.7051800000000004,86.25,1,5,3
CHEMBL3329626,348.4100000000002,1.57208,103.72999999999999,2,6,3
CHEMBL3329627,362.4370000000001,1.582479999999999,92.87,1,7,3
CHEMBL3329628,390.49100000000027,2.626380000000001,92.87,1,7,4
CHEMBL3329629,378.50500000000017,2.9517700000000007,75.8,1,7,3
CHEMBL3329630,390.44700000000023,0.9426799999999999,109.93999999999998,1,8,3
CHEMBL3329631,412.4970000000002,2.7356800000000003,92.87,1,7,3
CHEMBL3329632,363.4250000000001,0.9774799999999993,105.76,1,8,3
CHEMBL3329633,361.4490000000001,2.187479999999999,79.98,1,6,3
CHEMBL3329634,362.4370000000001,1.582479999999999,92.87,1,7,3
CHEMBL3329636,371.8720000000002,2.3641999999999994,69.08,1,6,3
CHEMBL3329637,355.4170000000001,1.849899999999999,69.08,1,6,3
CHEMBL3329638,396.88200000000023,2.23588,92.87,1,7,3
CHEMBL3329639,412.49700000000024,2.7356800000000003,92.87,1,7,3
CHEMBL3329641,348.4100000000001,1.1923799999999993,92.87,1,7,3
CHEMBL3329688,376.46400000000017,1.9725799999999993,92.87,1,7,3
CHEMBL3329689,348.4100000000001,1.0645799999999992,78.88,1,7,3
CHEMBL3329691,362.4370000000001,1.454679999999999,78.88,1,7,3
CHEMBL3329692,376.46400000000017,1.8431799999999998,78.88,1,7,4
CHEMBL3330054,401.22299999999996,2.01368,70.12,1,3,4
CHEMBL3330055,343.32399999999996,2.427880000000001,70.12,1,3,4
CHEMBL3343899,230.28799999999998,0.8275999999999999,40.46,2,3,1
CHEMBL3343900,280.36999999999995,1.6736,60.69,3,5,3
CHEMBL3343901,432.6070000000002,5.896800000000005,52.6,0,6,9
CHEMBL3357763,459.5120000000003,4.162200000000003,75.43,2,3,6
CHEMBL3357764,473.53900000000027,3.8399000000000028,75.43,2,3,7
CHEMBL3357765,423.4790000000001,2.802100000000001,75.43,2,3,6
CHEMBL3357766,437.50600000000014,3.0497000000000014,75.43,2,3,7
CHEMBL3357767,412.45200000000006,3.0866000000000007,72.63,1,4,6
CHEMBL3357768,384.39799999999997,2.6081000000000003,83.63000000000001,2,3,5
CHEMBL3357769,412.4520000000001,3.0866000000000007,72.63,1,4,6
CHEMBL3357770,438.4900000000001,3.476700000000001,72.63,1,4,7
CHEMBL3357771,452.51700000000017,3.8668000000000022,72.63,1,4,7
CHEMBL3357772,466.5440000000002,4.256900000000003,72.63,1,4,7
CHEMBL3357773,474.5230000000003,4.380500000000003,72.63,1,4,7
CHEMBL3357774,370.41499999999996,2.5158000000000005,66.56,2,3,5
CHEMBL3357775,411.4680000000001,2.659600000000001,75.43,2,3,6
CHEMBL3357776,437.50600000000014,3.0497000000000014,75.43,2,3,7
CHEMBL3357777,451.5330000000002,3.4398000000000017,75.43,2,3,7
CHEMBL3357778,465.56000000000023,3.829900000000002,75.43,2,3,7
CHEMBL3357779,473.53900000000027,3.9535000000000036,75.43,2,3,7
CHEMBL3357780,523.6210000000002,3.8104200000000024,92.5,2,4,8
CHEMBL3357781,447.52300000000014,2.0727,92.5,2,4,7
CHEMBL3357782,501.49300000000034,2.9627000000000008,92.5,2,4,7
CHEMBL3330049,275.327,1.4090799999999999,70.12,1,3,4
CHEMBL3330050,309.77200000000005,2.06248,70.12,1,3,4
CHEMBL3330051,289.3539999999999,1.7175,70.12,1,3,4
CHEMBL3330052,293.317,1.54818,70.12,1,3,4
CHEMBL3330053,293.317,1.54818,70.12,1,3,4
CHEMBL3330056,305.353,1.4176799999999996,79.35,1,4,5
CHEMBL3330057,344.217,2.715880000000001,70.12,1,3,4
CHEMBL3330058,344.217,2.715880000000001,70.12,1,3,4
CHEMBL3330059,311.30699999999996,1.6872800000000001,70.12,1,3,4
CHEMBL3330060,329.29699999999997,1.8263800000000003,70.12,1,3,4
CHEMBL3330061,275.327,1.4090799999999999,70.12,1,3,4
CHEMBL3330062,297.402,2.23968,70.12,1,3,4
CHEMBL3330063,331.847,2.893080000000001,70.12,1,3,4
CHEMBL3330064,311.4290000000001,2.5481000000000007,70.12,1,3,4
CHEMBL3330065,315.392,2.37878,70.12,1,3,4
CHEMBL3330066,315.392,2.37878,70.12,1,3,4
CHEMBL3330067,423.298,2.8442800000000013,70.12,1,3,4
CHEMBL3330068,365.399,3.2584800000000014,70.12,1,3,4
CHEMBL3330070,366.29200000000003,3.5464800000000016,70.12,1,3,4
CHEMBL3330071,366.29200000000003,3.5464800000000016,70.12,1,3,4
CHEMBL3330072,333.382,2.517880000000001,70.12,1,3,4
CHEMBL3330073,351.372,2.656980000000001,70.12,1,3,4
CHEMBL3400963,614.4860000000002,4.150820000000003,138.73,1,11,6
CHEMBL3400964,632.4760000000002,4.289920000000004,138.73,1,11,6
CHEMBL3400965,614.4860000000002,4.150820000000004,138.73,1,11,6
CHEMBL3400966,632.4760000000001,4.289920000000004,138.73,1,11,6
CHEMBL3402118,567.0020000000004,1.9705999999999997,165.68000000000004,3,10,7
CHEMBL3402120,522.9930000000004,2.2724,128.38,2,9,6
CHEMBL3402125,540.9830000000004,2.411500000000001,128.38,2,9,6
CHEMBL3402129,553.0190000000003,2.281,137.60999999999999,2,10,7
CHEMBL3425745,407.4400000000001,2.5928000000000004,77.04000000000002,1,5,4
CHEMBL3425746,407.4400000000001,2.5928000000000004,77.04000000000002,1,5,4
CHEMBL3425747,461.41000000000014,3.0101000000000013,77.04000000000002,1,5,4
CHEMBL3425748,461.41000000000014,3.0101000000000013,77.04000000000002,1,5,4
CHEMBL3425749,421.4670000000001,2.553700000000001,77.04,1,5,5
CHEMBL3425750,421.4670000000001,2.553700000000001,77.04,1,5,5
CHEMBL3425751,511.41700000000014,3.645400000000002,77.04000000000002,1,5,5
CHEMBL3425752,511.41700000000014,3.645400000000002,77.04000000000002,1,5,5
CHEMBL3425753,485.8600000000002,3.568020000000002,77.04,1,5,5
CHEMBL3425754,483.8440000000001,3.041800000000002,77.04000000000002,1,5,4
CHEMBL3580775,415.3660000000002,2.3647,77.04,1,5,3
CHEMBL3580776,385.41400000000016,2.6929000000000007,75.43,2,3,3
CHEMBL3580777,386.40200000000016,2.0879000000000003,88.32000000000001,2,4,3
CHEMBL3580778,387.39000000000016,1.4828999999999994,101.21000000000001,2,5,3
CHEMBL3580779,403.40400000000017,2.8320000000000007,75.43,2,3,3
CHEMBL3580780,415.44000000000017,2.701500000000001,84.66,2,4,4
CHEMBL3580781,453.41100000000023,3.711700000000002,75.43,2,3,3
CHEMBL3580782,464.31000000000023,3.455400000000002,75.43,2,3,3
CHEMBL3580783,410.42400000000015,2.5645800000000003,99.22,2,4,3
CHEMBL3580784,421.3940000000002,2.9711000000000007,75.43,2,3,3
CHEMBL537586,326.4220000000001,1.5487,85.16000000000001,0,6,3
CHEMBL3580785,371.4310000000001,3.1663000000000006,58.36000000000001,2,3,3
CHEMBL3580786,389.42100000000016,3.3054000000000014,58.36000000000001,2,3,3
CHEMBL3580787,439.4280000000002,4.185100000000004,58.36000000000001,2,3,3
CHEMBL3580788,399.44100000000014,2.717200000000001,66.64,1,3,3
CHEMBL3580789,417.43100000000015,2.856300000000001,66.64,1,3,3
CHEMBL3580790,413.46800000000013,3.1073000000000013,66.64,1,3,4
CHEMBL3580791,427.4950000000001,3.495800000000002,66.64,1,3,4
CHEMBL3580792,471.5040000000002,2.650500000000001,92.94,1,5,6
CHEMBL3616888,429.5060000000002,-0.6732999999999989,110.21000000000001,2,11,5
CHEMBL3616890,458.52600000000024,0.6295200000000003,102.87,1,10,4
CHEMBL3616891,498.59100000000024,1.5043199999999997,94.08000000000001,0,10,4
CHEMBL3616894,514.5900000000003,1.3248200000000003,119.94,1,10,5
CHEMBL3616896,502.5350000000003,-0.48297999999999797,140.17000000000002,2,11,5
CHEMBL3616900,444.4990000000002,0.32109999999999994,102.87,1,10,4
CHEMBL3616901,474.52500000000026,0.3297000000000003,112.10000000000002,1,11,5
CHEMBL3616902,443.5110000000002,0.9261000000000001,89.98000000000002,1,9,4
CHEMBL3616903,442.5230000000002,1.5310999999999997,77.09,1,8,4
CHEMBL3616904,392.46300000000014,0.3779000000000008,77.09,1,8,4
CHEMBL3616905,417.4730000000002,0.24958000000000058,100.88,1,9,4
CHEMBL3616906,493.57100000000025,1.91658,100.88,1,9,5
CHEMBL3616907,473.5410000000002,0.26702000000000203,107.80000000000001,1,11,5
CHEMBL3616908,458.5260000000002,0.5636000000000001,94.91,1,10,5
CHEMBL3616909,459.5140000000002,-0.04139999999999833,107.80000000000001,1,11,5
CHEMBL3616913,358.4460000000001,0.42840000000000056,91.08000000000001,1,8,3
CHEMBL3618032,344.4180000000001,3.805080000000002,52.71,0,5,2
CHEMBL3618036,303.32500000000005,2.27482,65.6,0,6,2
CHEMBL3618037,304.31300000000005,1.6698199999999999,78.49,0,7,2
CHEMBL3618038,317.3520000000001,2.583240000000001,65.6,0,6,2
CHEMBL3618039,382.22100000000006,3.037320000000001,65.6,0,6,2
CHEMBL3618134,347.3780000000001,2.5918400000000004,74.83000000000001,0,7,3
CHEMBL3618137,449.9230000000001,4.665320000000003,74.83000000000001,0,8,4
CHEMBL3618140,392.31200000000007,3.764500000000001,76.02000000000001,2,4,4
CHEMBL3632864,209.29299999999995,0.8743799999999998,70.12,1,3,3
CHEMBL3632865,227.28299999999996,0.82238,70.12,1,3,3
CHEMBL3632866,227.28299999999996,0.82238,70.12,1,3,3
CHEMBL3632867,245.27299999999994,1.11958,70.12,1,3,3
CHEMBL3644782,505.3660000000002,1.6924,112.65000000000002,2,6,4
CHEMBL3644783,505.3660000000002,1.6924,112.65000000000002,2,6,4
CHEMBL3644785,493.4770000000003,1.9711,112.64999999999999,2,6,4
CHEMBL3644786,491.4610000000002,1.9410999999999992,112.65000000000002,2,6,5
CHEMBL3644787,514.4550000000003,1.7355999999999994,125.54,2,7,5
CHEMBL3644788,503.4280000000003,1.9335999999999998,125.79,2,7,5
CHEMBL3644790,495.4490000000003,0.8625,121.88000000000001,2,7,7
CHEMBL3644791,495.4490000000003,0.8625,121.88000000000001,2,7,7
CHEMBL3644793,519.4960000000003,2.4021000000000012,112.65000000000002,2,7,5
CHEMBL3644794,531.4570000000003,2.4797000000000016,112.65000000000002,2,6,5
CHEMBL3644798,501.50600000000026,2.1049,112.65000000000002,2,7,5
CHEMBL3644799,461.46000000000026,1.3288999999999995,112.64999999999999,2,6,6
CHEMBL4296719,241.1,-2.0590999999999973,84.83000000000001,4,5,4
CHEMBL3644784,479.4500000000003,1.6260999999999999,112.64999999999999,2,6,6
CHEMBL3644789,503.4280000000003,1.9335999999999998,125.79,2,7,5
CHEMBL3644792,519.4960000000003,2.4021000000000012,112.65000000000002,2,7,5
CHEMBL3644795,503.35000000000025,1.9006,109.49000000000001,1,6,4
CHEMBL3644796,475.4870000000003,1.6739,112.64999999999999,2,6,4
CHEMBL3644797,485.4380000000003,1.6363999999999999,125.79,2,7,5
CHEMBL3644800,496.46500000000026,1.4383999999999995,125.54,2,7,5
CHEMBL3644803,514.4550000000003,1.7355999999999994,125.54,2,7,5
CHEMBL3645492,452.5270000000002,2.4549000000000003,90.45,1,7,4
CHEMBL3736188,452.4050000000002,2.0321,90.45,1,7,3
CHEMBL3735281,412.4620000000001,1.5322,90.45,1,7,4
CHEMBL3734912,426.48900000000015,1.9223,90.45,1,7,5
CHEMBL3735865,426.48900000000015,1.9206999999999996,90.45,1,7,4
CHEMBL3736190,424.4730000000001,1.6746999999999996,90.45,1,7,4
CHEMBL3735329,424.4730000000001,1.6746999999999996,90.45,1,7,4
CHEMBL3736085,452.52700000000016,2.4549000000000003,90.45,1,7,4
CHEMBL3735852,464.49800000000016,1.3048999999999995,108.27,1,9,4
CHEMBL3736423,464.49800000000016,1.3048999999999995,108.27,1,9,4
